"img","x_pos","y_pos"
"P004801",0.27921432,0.19525729
"P006964",0.15156369,0.3275579
"P006784",0.4201871,0.69736195
"P004193",0.6884267,0.685971
"P002284",0.3750029,0.28515747
"P001955",0.07733156,0.27722895
"P000487",0.19248484,0.322582
"P001941",0.3998175,0.32010987
"P001799",0.5059039,0.41156617
"P004839",0.6292488,0.68032014
"P005299",0.31277993,0.68193156
"P006790",0.09224187,0.43506715
"P003818",0.35550722,0.70330936
"P001969",0.5978104,0.46868795
"P006974",0.45933723,0.59809625
"P002521",0.41668636,0.5330301
"P007459",0.11157069,0.4288553
"P000336",0.23850186,0.62005895
"P001028",0.08418852,0.49179056
"P006747",0.33970022,0.59048843
"P006021",0.4310213,0.8005228
"P000450",0.34109882,0.2505701
"P001996",0.71808076,0.49345404
"P004636",0.56854475,0.3805669
"P003159",0.7792834,0.42662007
"P002247",0.5283711,0.4789447
"P004622",0.2066917,0.13988242
"P002253",0.6256022,0.7149717
"P006035",0.55743456,0.37342307
"P000444",0.25431904,0.24357428
"P008018",0.51898474,0.30363533
"P000322",0.23635046,0.6580525
"P006753",0.54219997,0.3194627
"P002535",0.68551004,0.33069146
"P004144",0.5332209,0.71084106
"P005272",0.4460205,0.4992436
"P003165",0.29810104,0.59936
"P005514",0.18830329,0.66010886
"P001772",0.39841872,0.58214766
"P007303",0.62898105,0.8054889
"P008030",0.57937074,0.68146336
"P001766",0.28080586,0.7750471
"P000478",0.26617676,0.3356852
"P008024",0.72262496,0.28938946
"P003171",0.41013217,0.46116307
"P005500",0.34404576,0.68041825
"P005266",0.34439188,0.7134128
"P002509",0.53573483,0.4440137
"P004178",0.24891546,0.29014215
"P001000",0.462013,0.56004316
"P000849",0.3996922,0.4014757
"P005931",0.5404562,0.61194104
"P002938",0.48062634,0.36472178
"P004391",0.38955525,0.83097994
"P007698",0.6518788,0.6656935
"P006586",0.3882645,0.114683986
"P007854",0.23801383,0.61176574
"P004385",0.66064763,0.6037789
"P005925",0.47183993,0.70225126
"P000685",0.54026127,0.16961156
"P000875",0.32650322,0.68882877
"P002904",0.22885182,0.2869638
"P002910",0.6896178,0.51258576
"P007868",0.7697888,0.52549803
"P000861",0.42288128,0.19356707
"P005919",0.115065895,0.37100318
"P002045",0.63352007,0.72696614
"P004434",0.22699466,0.19417962
"P000652",0.13139604,0.45382965
"P006223",0.6966465,0.76230824
"P007883",0.7761182,0.4703349
"P000134",0.3447971,0.7608246
"P004352",0.29945895,0.36272994
"P002723",0.75186104,0.39850143
"P004346",0.6788092,0.76999056
"P003429",0.31806052,0.19789778
"P002737",0.4782817,0.57434857
"P006551",0.083956555,0.44704604
"P007897",0.5946191,0.8092063
"P000120",0.27564737,0.69895697
"P000646",0.28946498,0.20786811
"P001558",0.4853958,0.32140067
"P006237",0.6740592,0.6576835
"P002051",0.21763201,0.56847155
"P004420",0.5582533,0.6021305
"P007101",0.3205252,0.31376934
"P001570",0.30884644,0.67802024
"P002079",0.5355818,0.696528
"P003367",0.30085984,0.36512318
"P004408",0.24436954,0.20193958
"P003401",0.28170732,0.20209563
"P005070",0.5001934,0.2428759
"P001216",0.6097093,0.7163822
"P000108",0.3965387,0.5551131
"P007667",0.4254058,0.6630371
"P001202",0.15970542,0.5100616
"P007673",0.42985228,0.25042856
"P003415",0.30997285,0.21720152
"P005064",0.73178077,0.30638808
"P005702",0.41403544,0.7905576
"P003373",0.36430037,0.26957408
"P008226",0.3467606,0.52043426
"P007115",0.19856581,0.29795712
"P006394",0.13947235,0.53641605
"P004583",0.6637511,0.5889885
"P005845",0.38248748,0.83002305
"P002694",0.49269158,0.30448997
"P007934",0.74315035,0.5149355
"P000083",0.25935438,0.38751546
"P007920",0.8473289,0.48464954
"P001389",0.24785967,0.3686574
"P000097",0.2830861,0.45587024
"P002858",0.22049633,0.1208209
"P002680",0.6912249,0.2962874
"P005689",0.18522644,0.24259259
"P004597",0.19760318,0.35031444
"P005851",0.51628196,0.41499627
"P006380",0.43681842,0.65867865
"P000929",0.8129112,0.44114736
"P005879",0.4764675,0.20317984
"P000901",0.4595763,0.04563226
"P007908",0.8273936,0.4937979
"P002870",0.3580339,0.7669534
"P002864",0.4461861,0.00094160205
"P000915",0.81667274,0.47691205
"P004540",0.37885913,0.53387463
"P005886",0.45364588,0.20551424
"P002131",0.43136743,0.61662346
"P006357",0.39358035,0.7202022
"P001438",0.40538988,0.7001275
"P000726",0.5350104,0.4007636
"P000040",0.36502737,0.3964645
"P006431",0.23235041,0.6655761
"P005138",0.28010955,0.6045858
"P002657",0.17904438,0.21447033
"P003549",0.38826647,0.8348885
"P004226",0.6166384,0.72623056
"P002643",0.5025871,0.34351113
"P004232",0.65711325,0.7724072
"P000054",0.33924618,0.40479878
"P006425",0.54331434,0.43569407
"P000732",0.17621818,0.27832752
"P004554",0.52554804,0.43375897
"P005892",0.5216638,0.49430478
"P002125",0.4764195,0.43039158
"P001404",0.62798166,0.3993395
"P007075",0.4322112,0.7748964
"P003213",0.39373767,0.57546604
"P005662",0.06824846,0.41617817
"P007713",0.15285069,0.2980011
"P001362",0.44648248,0.57080996
"P007707",0.58503455,0.28420284
"P000068",0.530441,0.3750649
"P001376",0.59568477,0.69753826
"P006419",0.24195798,0.61668944
"P004568",0.6313332,0.6222316
"P003207",0.32064086,0.49040034
"P002119",0.08000098,0.27141583
"P001410",0.6421267,0.67462105
"P007061",0.3103084,0.4250272
"P000281",0.20051238,0.5619141
"P006828",0.59958935,0.33112308
"P002496",0.37441772,0.7325601
"P003788",0.56811756,0.60136515
"P001821",0.5969894,0.63706636
"P006182",0.02678317,0.4658606
"P001835",0.49520892,0.57615954
"P004795",0.601733,0.5528506
"P002482",0.31849435,0.51734775
"P003944",0.46678677,0.48642275
"P000295",0.22983085,0.15245181
"P006814",0.6490961,0.46419948
"P008187",0.0565164,0.41432977
"P008193",0.41831166,0.84780324
"P001809",0.5040064,0.41693574
"P006800",0.456072,0.53170073
"P003978",0.43000937,0.01795441
"P002455",0.49563214,0.4707543
"P003993",0.44389382,0.4796507
"P006633",0.6374747,0.5191474
"P000242",0.33537775,0.3920541
"P008178",0.16709974,0.27634713
"P000524",0.48671114,0.6891611
"P006155",0.65342534,0.79231733
"P002333",0.3932279,0.24550688
"P004742",0.5034665,0.66533285
"P005448",0.06253728,0.43625346
"P002327",0.3131455,0.21884896
"P003039",0.2897914,0.68042845
"P004756",0.8043765,0.6474112
"P000530",0.05586081,0.50272804
"P006141",0.36722678,0.7370743
"P006627",0.43389952,0.03530493
"P001148",0.41310424,0.32840428
"P000256",0.5086202,0.5144857
"P004030",0.16445185,0.3442961
"P002441",0.45146886,0.22121942
"P001160",0.5071424,0.4542059
"P007511",0.6735502,0.7253529
"P002469",0.15621838,0.28969437
"P005460",0.6250206,0.21994638
"P003011",0.308822,0.3524501
"P007277",0.7269781,0.362672
"P000518",0.20421615,0.6493384
"P001606",0.8160464,0.46305776
"P001698_001",0.6586371,0.36908987
"P007263",0.7333707,0.36561835
"P008150",0.2222236,0.38826773
"P001612",0.6939482,0.7758245
"P005474",0.35505936,0.7483702
"P003005",0.26469037,0.18260124
"P005312",0.26252002,0.707952
"P001174",0.55857044,0.35622492
"P007505",0.68086797,0.70778143
"P003004",0.14525357,0.41645077
"P005475",0.27621776,0.668636
"P001613",0.5820897,0.6364237
"P008151",0.30362263,0.3849203
"P007504",0.69371146,0.7459287
"P001175",0.48462385,0.5593182
"P005313",0.7298555,0.5131992
"P003762",0.10057747,0.45902714
"P005307",0.8012496,0.5406171
"P002468",0.4356159,0.035636988
"P004019",0.42407817,0.1925497
"P007510",0.6125476,0.7912556
"P001161",0.5935015,0.38179034
"P006168",0.3928732,0.72015107
"P001607",0.44525734,0.57065403
"P000519",0.1607456,0.22940484
"P008145",0.18039368,0.3532709
"P007276",0.7445558,0.35113606
"P003010",0.34293267,0.34154308
"P005461",0.3508459,0.82208276
"P006140",0.36489218,0.735505
"P004757",0.8034603,0.6450102
"P003038",0.25489518,0.29822922
"P002326",0.34616703,0.594409
"P002440",0.17933796,0.3570028
"P004031",0.22343668,0.27380034
"P007538",0.13189559,0.40737605
"P000257",0.40031496,0.6833065
"P006626",0.43603066,0.7992168
"P000243",0.17540748,0.26846206
"P006632",0.42094955,0.6566197
"P003992",0.50166446,0.70730186
"P002454",0.4003525,0.5019154
"P004743",0.41696,0.29594997
"P002332",0.23758225,0.29171652
"P000525",0.49578372,0.68072397
"P008179",0.13510647,0.47187075
"P008192",0.41620064,0.84719914
"P001808",0.49916297,0.41172078
"P003979",0.48183602,0.60772586
"P006801",0.42671454,0.6560566
"P008186",0.08235806,0.4166666
"P001834",0.46721792,0.5783751
"P006183",0.05060116,0.46255976
"P000294",0.32844284,0.4206189
"P003945",0.5017339,0.4440781
"P002483",0.62205064,0.5305905
"P003789",0.5658124,0.5913856
"P002497",0.3651625,0.47221103
"P000280",0.2823726,0.24081112
"P007289",0.13817947,0.26727325
"P001820",0.5120123,0.5570476
"P006197",0.18032794,0.55505997
"P004780",0.5893082,0.63715696
"P006418",0.39542776,0.70323306
"P001377",0.53926814,0.61008304
"P000069",0.09944857,0.41200063
"P001411",0.47748682,0.63072246
"P005677",0.60728955,0.48283485
"P002118",0.18933876,0.19722775
"P004569",0.1839378,0.3765218
"P005663",0.32113376,0.7974107
"P003212",0.45358348,0.76368314
"P007074",0.34332135,0.4146199
"P001405",0.6237751,0.3477712
"P001363",0.5236196,0.6495514
"P005105",0.32191622,0.47839063
"P006424",0.6019802,0.43437117
"P000055",0.15958966,0.15996401
"P004233",0.1424037,0.24407475
"P002642",0.28452122,0.37505233
"P002124",0.47724813,0.42993322
"P005893",0.6814777,0.4203348
"P004555",0.7075336,0.59367627
"P000733",0.13582344,0.2821645
"P007048",0.50859666,0.578707
"P000727",0.38466904,0.2057715
"P001439",0.50951993,0.6182948
"P006356",0.28408933,0.54612
"P002130",0.58163923,0.71129864
"P005887",0.45026666,0.19624352
"P004541",0.43406454,0.017288335
"P004227",0.44103372,0.018548451
"P002656",0.24673477,0.35633188
"P005139",0.2360768,0.57613575
"P006430",0.61619616,0.44147858
"P000041",0.36930242,0.4425207
"P002865",0.4507329,0.017328471
"P000914",0.83472216,0.46529526
"P005878",0.4466252,0.19813773
"P002871",0.448219,0.28711542
"P007909",0.827562,0.50738156
"P002681",0.4160774,0.3153335
"P002859",0.6966954,0.28822595
"P000096",0.58136564,0.71825427
"P001388",0.5606875,0.69143766
"P007921",0.7906619,0.5263595
"P000928",0.826323,0.45478433
"P005850",0.1684401,0.33969432
"P005688",0.6786416,0.7811457
"P004582",0.5324065,0.21498409
"P006395",0.40948346,0.37875852
"P000082",0.5966915,0.5781552
"P007935",0.78414214,0.53201056
"P002695",0.15575841,0.19840237
"P005065",0.7284262,0.31788355
"P003414",0.112723686,0.23671946
"P001203",0.35505292,0.23549037
"P007114",0.30291796,0.4411719
"P008227",0.4559782,0.057387877
"P003372",0.5044721,0.2591205
"P005703",0.60723954,0.44671965
"P004409",0.5760135,0.17044412
"P003366",0.40053946,0.12230946
"P002078",0.15341811,0.23801073
"P005717",0.32640508,0.6596096
"P001571",0.5038244,0.10847719
"P007100",0.30414522,0.45827252
"P008233",0.47204643,0.27724978
"P007666",0.60378647,0.46086305
"P000109",0.5476606,0.6362424
"P001217",0.6954199,0.6415327
"P006578",0.54332817,0.42889696
"P005071",0.45803508,0.2481946
"P000121",0.40475908,0.49904525
"P007896",0.105356656,0.45740253
"P006550",0.13107571,0.19060987
"P002736",0.3703279,0.75836504
"P003428",0.114677124,0.23591773
"P004421",0.47875392,0.5985227
"P002050",0.34533828,0.8202218
"P006236",0.5506671,0.598041
"P001559",0.6275588,0.32953516
"P000647",0.31506938,0.2585647
"P007128",0.22303474,0.2670822
"P006222",0.4323595,0.8196546
"P000653",0.49533573,0.5887058
"P004435",0.82026994,0.48602444
"P002044",0.40485504,0.5106573
"P002722",0.34185246,0.3135099
"P000135",0.6080756,0.6453796
"P007882",0.4541872,0.35753852
"P006544",0.6184668,0.47513813
"P007869",0.49324268,0.33591807
"P002911",0.3988829,0.13230157
"P005918",0.11992659,0.3802419
"P000860",0.2318965,0.566826
"P000874",0.5270603,0.45489073
"P002905",0.34852198,0.45042786
"P004384",0.6557837,0.8063874
"P007855",0.43097764,0.4277571
"P006593",0.46148208,0.4219315
"P000684",0.54024875,0.16962968
"P002093",0.62827975,0.37094745
"P005924",0.44073036,0.010084902
"P002087",0.6035045,0.7332525
"P005930",0.57081544,0.4708312
"P003399",0.47473124,0.50015074
"P000690",0.61612,0.2729047
"P000848",0.18884662,0.23331466
"P007841",0.7482192,0.6422987
"P006587",0.59696305,0.21959534
"P007699",0.42484322,0.6984816
"P004390",0.69980675,0.75604725
"P002939",0.15280561,0.45770943
"P005501",0.6442467,0.51270294
"P003170",0.39640442,0.45964947
"P008025",0.72286373,0.28954569
"P000479",0.5154287,0.48478884
"P006008",0.6374698,0.7006982
"P001001",0.21399397,0.24415947
"P004179",0.1508778,0.3270346
"P002508",0.82784945,0.5356354
"P005273",0.32131743,0.7636082
"P001015",0.3101178,0.65289134
"P007464",0.5842146,0.39136767
"P008031",0.70783055,0.79168016
"P001773",0.33331704,0.753378
"P005515",0.16622704,0.41004345
"P003164",0.1665828,0.4616723
"P008019",0.55382323,0.30102324
"P000445",0.22964485,0.4192846
"P002252",0.6878013,0.6622569
"P004623",0.63508093,0.58319706
"P002534",0.13076247,0.43182582
"P006752",0.63929945,0.7531756
"P000323",0.20822902,0.6322312
"P006746",0.58759797,0.4530463
"P001029",0.05694739,0.37980935
"P000337",0.11035248,0.52408636
"P002520",0.42160112,0.5383409
"P005529",0.15680675,0.40813732
"P003158",0.22781922,0.110498674
"P004637",0.30892104,0.16518274
"P001997",0.8109787,0.5186265
"P000451",0.24255024,0.26974392
"P006020",0.5845285,0.40145436
"P006975",0.43150958,0.25051653
"P004810",0.2485275,0.47856295
"P002291",0.33625945,0.23651639
"P004838",0.42028356,0.60715944
"P001798",0.48746568,0.39700833
"P001940",0.4940802,0.6795421
"P000486",0.19666258,0.32107437
"P006791",0.6071144,0.4367549
"P003831",0.022380168,0.47011817
"P005298",0.25134447,0.30321702
"P004186",0.4613291,0.03338306
"P004192",0.6892549,0.76622146
"P006785",0.29889664,0.57593435
"P001954",0.36574438,0.18393022
"P000492",0.50775373,0.5061046
"P002285",0.32702187,0.2975846
"P004184",0.5471953,0.50115395
"P006793",0.64991546,0.45532516
"P000484",0.20597816,0.31838697
"P001942",0.41580126,0.32002628
"P002293",0.61789566,0.4418194
"P002287",0.8009248,0.5183758
"P000490",0.45155656,0.4426898
"P006787",0.4004776,0.3538068
"P007499",0.42910686,0.0024628125
"P004190",0.6286042,0.73412323
"P004806",0.52917063,0.6026274
"P006963",0.66499305,0.65504366
"P006988",0.2437345,0.5216594
"P000321",0.19394483,0.61459446
"P006750",0.44536027,0.33110705
"P002536",0.6845464,0.33038577
"P004147",0.8032878,0.47167918
"P004621",0.14637454,0.24429497
"P002250",0.2383898,0.31488833
"P001759",0.4230356,0.6250599
"P000447",0.35969788,0.4134847
"P006022",0.38015532,0.8117329
"P000453",0.45847148,0.16391614
"P001995",0.7179683,0.4933826
"P004635",0.3264571,0.27988687
"P002244",0.37567365,0.34505004
"P002522",0.41928115,0.51702297
"P004153",0.36104444,0.6888026
"P000335",0.24500534,0.37606665
"P006744",0.5808706,0.45295718
"P001003",0.087970205,0.5301347
"P001765",0.6922955,0.48733908
"P008027",0.29984543,0.3592204
"P003172",0.40349045,0.70321643
"P005503",0.3439773,0.74199104
"P004609",0.047565702,0.45886064
"P003166",0.21767774,0.6226957
"P002278",0.5083083,0.46841377
"P005517",0.17873964,0.41869926
"P001771",0.78767216,0.51717174
"P007466",0.4623056,0.52534103
"P000309",0.29553458,0.4196353
"P001017",0.4896816,0.65792656
"P005926",0.33591685,0.20570806
"P002091",0.62411994,0.3792015
"P001598",0.678054,0.41888708
"P000686",0.54038167,0.16956219
"P006591",0.68078935,0.42913327
"P007857",0.26424924,0.3476436
"P005098",0.62932867,0.5094494
"P004386",0.69646996,0.7346953
"P004392",0.6390902,0.74528676
"P006585",0.5852624,0.21981515
"P007843",0.39246687,0.60871035
"P000692",0.19351618,0.49522486
"P005932",0.5942583,0.41730446
"P000862",0.059118997,0.4522849
"P002913",0.3111793,0.122756295
"P002907",0.7238774,0.33925483
"P000876",0.4807184,0.6665595
"P008219",0.44054335,0.354837
"P000645",0.436562,0.19759658
"P006234",0.77674395,0.5768883
"P002052",0.66456753,0.32243225
"P004423",0.47205517,0.41744033
"P004345",0.64541364,0.66238767
"P002734",0.43630716,0.6154549
"P006552",0.0728066,0.4256644
"P000123",0.6515361,0.3542615
"P001229",0.4490573,0.29723817
"P000137",0.4782184,0.7946961
"P007658",0.35415873,0.45722234
"P004351",0.20676371,0.28047654
"P002720",0.7326766,0.28759012
"P005729",0.4799718,0.59495926
"P002046",0.6264629,0.6706074
"P004437",0.30436122,0.45842206
"P000651",0.33296147,0.34999615
"P000889",0.732215,0.66773796
"P006220",0.43995002,0.537736
"P005701",0.30212688,0.6198856
"P003370",0.31454378,0.20682238
"P008225",0.34671977,0.5202909
"P000679",0.5014848,0.32254133
"P001567",0.5654511,0.69108266
"P001201",0.30125147,0.26821566
"P007670",0.397632,0.2381442
"P004379",0.6560266,0.7914613
"P003416",0.2940509,0.20675932
"P002708",0.23234384,0.6699722
"P005067",0.7262355,0.3208402
"P003402",0.260177,0.16104923
"P005073",0.42213494,0.30176592
"P001215",0.6084692,0.71634847
"P007664",0.43871552,0.18958183
"P007102",0.2934598,0.29359743
"P008231",0.73460513,0.4956288
"P001573",0.5836329,0.5940619
"P005715",0.5653582,0.4014268
"P003364",0.47033942,0.32733303
"P005852",0.32904506,0.26298293
"P006383",0.457249,0.12186265
"P007923",0.803983,0.4900238
"P000094",0.6097336,0.46941608
"P002683",0.23137264,0.092889756
"P007937",0.7965609,0.52670574
"P000080",0.62766093,0.7220755
"P006397",0.7739909,0.54676986
"P004580",0.6444971,0.66906947
"P005846",0.6581051,0.69099826
"P000916",0.81550246,0.45514086
"P002867",0.2534861,0.28463343
"P002873",0.4354915,0.22489858
"P000902",0.85988677,0.48213205
"P006340",0.37879524,0.37231985
"P000731",0.123784214,0.28842962
"P004557",0.22607023,0.6019207
"P005891",0.58639073,0.4092804
"P003238",0.24110165,0.29629135
"P002126",0.56549126,0.5292717
"P005649",0.6477489,0.8060449
"P002640",0.73552144,0.5860656
"P002898",0.27065876,0.24360971
"P007738",0.38551876,0.8256945
"P000057",0.4420014,0.47812572
"P001349",0.5920543,0.68723977
"P006426",0.2762459,0.6412805
"P000043",0.30499455,0.58059216
"P006432",0.6316618,0.42440745
"P002654",0.27667412,0.18573652
"P004225",0.640917,0.6916794
"P004543",0.014252148,0.48640153
"P005885",0.44633526,0.18622331
"P002132",0.4382709,0.23865454
"P006354",0.49946696,0.383709
"P000725",0.4038314,0.6111251
"P003204",0.47243538,0.041566227
"P005675",0.17424159,0.43988782
"P007062",0.70149374,0.6602674
"P007704",0.17242828,0.21751983
"P001375",0.61819416,0.7052033
"P005107",0.2962396,0.6322477
"P002668",0.6953923,0.2988721
"P004219",0.6302778,0.7095426
"P007710",0.38722777,0.34984434
"P001361",0.6426803,0.34356657
"P006368",0.43445095,0.3832239
